yes_meeting_promised_desc;Nós dissemos às pessoas que eles terão o direito de reuniões públicas, eles esperam que cumpramos nossa palavra em breve;Nous avons dit aux gens qu'ils auraient le droit de tenir des réunions publiques, ils s'attendent à ce que nous respections notre parole.;Wir haben den Leuten gesagt, dass sie Versammlungsfreiheit erhalten werden, sie werden erwarten, dass wir bald Wort halten;;;;;;;;;;;x
trade_unions_promised_desc;Nós dissemos às pessoas que eles terão sindicatos, eles esperam que cumpramos nossa palavra em breve;Nous avons dit aux gens qu'ils auraient des syndicats, ils s'attendent à ce que nous respections notre parole.;Wir haben den Leuten gesagt, dass sie Handelsgewerkschaften erhalten werden, sie werden erwarten, dass wir bald Wort halten;;;;;;;;;;;x
recent_safari;Safári recente;Safari récent;Kürzliche Safari;;;;;;;;;;;x
recent_safari2;Muitos safaris;Trop de safaris;Zu viele Safaris;;;;;;;;;;;x
recent_safari_desc;Nós tivemos um safari recentemente;Nous avons fait récemment un safari;Wir hatten kürzlich erst eine Safari;;;;;;;;;;;x
recent_safari2_desc;No geral, tem havido muitos safáris ultimamente;Tout comptes faits, il y a eu trop de safaris récemment;Insgesamt gab es in letzter Zeit zu viele Safaris;;;;;;;;;;;x
unciv_reactionary_rebels_title;Reacionários;Réactionnaire;Reaktionär;;;;;;;;;;;x
unciv_reactionary_rebels_name;Reacionários do(a) $COUNTRY$ ;Réactionnaires de $COUNTRY$;$COUNTRY$ Reaktionäre;;;;;;;;;;x;
unciv_reactionary_rebels_desc;Os rebeldes reacionários anseiam por viver da maneira tradicional de seus ancestrais e rejeitam toda a noção de copiar os maneirismos dos europeus.;Les rebelles réactionnaires ont longtemps vécu à la manière de leurs ancêtres et ont rejeté l'idée même d'imiter les manières européennes.;Reaktionäre Rebellen streben danach, auf die Art ihrer Vorfahren zu leben und lehnen jegliche Gedanken daran ab, die Verhaltensweisen der Europäer zu kopieren.;;;;;;;;;;;x
unciv_reactionary_rebels_army;Exército $COUNTRY_ADJ$ ;Armée $COUNTRY_ADJ$;$COUNTRY_ADJ$ Armee;;;;;;;;;;;x
SET_ECONOMIC_REFORM_EFFECT;Reforma econômica selecionada: §Y$NAME$§W.\n;Réforme économique sélectionnée : §Y$NAME$§W.\n;gewählte Wirtschaftsreform: §Y$NAME$§W.\n;;;;;;;;;;;x
SET_MILITARY_REFORM_EFFECT;Reforma militar selecionada: §Y$NAME$§W.\n;MRéforme militaire sélectionnée : §Y$NAME$§W.\n;gewählte Militärreform: §Y$NAME$§W.\n;;;;;;;;;;;x
NATIONALIZE_INDUSTRY_EFFECT;Prossiga para nacionalização;Procéder à la nationalisation;Nationalisierung durchführen;;;;;;;;;;;x
DIPLOMACY_ALMOST_WESTERN_NATION_STATUS;Nação parcialmente ocidentalizada;Nation partiellement occidentalisée;Teilverwestlichte Nation;;;;;;;;;;;x
DIPLOMACY_PRIMITIVENATION_STATUS;Nação Primitiva;Nation primitive;Primitive Nation;;;;;;;;;;;x
UNCIV_CANT_RESEARCH;Ocidentalizar para poder pesquisar;L'occidentalisation est nécessaire pour la recherche;Verwestlichen, um Forschen zu können;;;;;;;;;;;x
TB_NATIONALFOCUS_CULTURE;§Y$NUM$§W pessoas de culturas primárias/aceitas nos dão §Y$FOCUS$§W pontos de foco;§Y$NUM$§W de personnes de cultures primitives ou acceptées donnent §Y$FOCUS$§W point(s) de cause nationale;§Y$NUM$§W Menschen aus primären/akzeptierten Kulturen geben uns §Y$FOCUS$§W Fokuspunkte;;;;;;;;;;;x
meiji_restoration_boost;Reforma Meiji.;Réforme Meiji.;Meiji Reformation.;;;;;;;;;;;x
meiji_restoration_boost_desc;Progresso em nome do imperador!;Le progrès au nom de l'Empereur;Fortschritt im Namen des Herrschers!;;;;;;;;;;;x
OTHER_PORT;Esta é uma base naval a que não temos acesso;C'est une base navale à laquelle nous n'avons pas accès;Dies ist ein Marinestützpunkt, zu dem wir keinen Zugang haben;;;;;;;;;;;x
MODIFIER_UNCIV_ECONOMIC_UH;Suporte da Câmara Alta;Soutien de l'Assemblée;Unterstützung des Oberhauses;;;;;;;;;;;x
MODIFIER_UNCIV_MILITARY_UH;Suporte da Câmara Alta;Soutien de l'Assemblée;Unterstützung des Oberhauses;;;;;;;;;;;x
MOVEMENT_RADICALISM_ADJUST;§Y$MOVEMENT$§! Radicalismo: $AMOUNT$;§Y$MOVEMENT$§! du radicalisme : $AMOUNT$;§Y$MOVEMENT$§! Radikalismus: $AMOUNT$;;;;;;;;;;;x
MILITARY_REFORM_COST_DESC;Modificador de custo para reformas militares:;Coût du modificateur pour les réformes militaires : ;Kostenmodifikator für militärische Reformen:;;;;;;;;;;;x
ECONOMIC_REFORM_COST_DESC;Modificador de custo para reformas econômicas:;Coût du modificateur pour les réformes économiques : ;Kostenmodifikator für wirtschaftliche Reformen:;;;;;;;;;;;x
MAPMODE_19;Nível de Civilização;Niveau de civilisation;Zivilisationsstufe;;;;;;;;;;;x
CHI_absolute_monarchy;O Império Chinês;Empire Chinois;Das Chinesische Reich;;;;;;;;;;;x
EVTOPTB23212;Continue olhando para o céu!;Continuez de regarder au ciel !;Schau weiter in den Himmel!;;;;;;;;;;;x
LOSE_CIVILIZED_EFFECT;Seremos conhecidos como uma §YUncivilized Nation§W\n;Nous allons être considérés comme §Ynation non-civilisée§W\n;Man soll uns kennen als §YUnzivilisierte Nation§W\n;;;;;;;;;;;x
french_growth_nerf;Declínio da população francesa:;Déclin de la population française ;Rückgang der Französischen Bevölkerung:;;;;;;;;;;;x
french_growth_nerf_desc;Nossa taxa de crescimento está diminuindo:;Notre croissance ralentit;Unsere Wachstumsrate ist verlangsamt:;;;;;;;;;;;x
EVTNAME37226;Declínio da população;Diminution de la population;Bevölkerungsrückgang;;;;;;;;;;;x
EVTDESC37226;Depois de muito tempo, como a nação mais populosa da Europa, a França teve uma taxa de natalidade muito baixa durante um período mais longo nos séculos 19 e 20. As razões para isso ainda não estão claras. No final da era vitoriana, eles foram superados em termos de população pela Rússia, Alemanha, Reino Unido e Itália.;Après une très longue période où la France a été la nation la plus peuplée d'Europe, elle a eu un taux de natalité très bas pendant la plus grande partie des XIXème et XXème siècles -pour des raisons toujours incomprises. A la fin de l'ère victorienne, la France va être dépassée par la Russie, l'Allemagne, le Royaume-Uni et l'Italie en termes de population.;Nach einer langen Zeit, als bevölkerungsreichste Nation Europas, hatte Frankreich im 19. und 20. Jahrhundert über einen längeren Zeitraum eine sehr geringe Geburtenrate. Die Gründe dafür sind bis heute nicht geklärt. Am Ende des viktorianischen Zeitalters wurden sie in Puncto Bevölkerung von Russland, Deutschland, dem Vereinigten Königreich und Italien in den Schatten gestellt.;;;;;;;;;;;x
EVTOPTA37226;Que choque!;Quel choc !;Dies ist ein echter Rückschlag!;;;;;;;;;;;x
nationalize_title;Confisco dos meios de produção!;Saisie des moyens de production !;Beschlagnahmt die Produktionsmittel!;;;;;;;;;;;x
nationalize_desc;Cães estrangeiros não engordarão mais graças ao suor do nosso povo! Chegou a hora de tomar todas as propriedades mantidas por eles, para que sejam controladas pelo estado.;Les chiens étrangers ne s'engraisseront plus grâce à la sueur de notre peuple ! Le temps est venu de saisir tous les biens détenus par l'extérieur, pour qu'is soient contrôlés par l'état.;Nie wieder werden die ausländischen Hunde fetter werden, auf Kosten unseres Volkes! Es ist an der Zeit, das Anlagevermögen aller Aussenstehenden zu beschlagnahmen, und in die Obhut des Staates zu übergeben.;;;;;;;;;;;x
EVTNAME90950;Ativos apreendidos!;Biens saisis !;Anlagevermögen beschlagnahmt!;;;;;;;;;;;x
EVTDESC90950;O governo ingrato de $FROMCOUNTRY$ dimensionou nossos investimentos e os reivindicou como seus próprios!;Le gouvernement ingrat de $FROMCOUNTRY$ a saisi nos investissements et les a revendiqués comme siens !;Die undankbare Regierung von $FROMCOUNTRY$ hat unsere Investitionen beschlagnahmt und beansprucht sie für sich selbst!;;;;;;;;;;;x
EVTOPTA90950;Isso não ficará assim!;Ça ne durera pas !;Damit wird man nicht durchkommen!;;;;;;;;;;;x
EVTOPTB90950;Ingratos...;Laissons faire;Lasst sie in Ruhe;;;;;;;;;;;x
MOVEMENT_RADICALISM;Movimento Radical;Mouvement radical;Radikalismus der Bewegung;;;;;;;;;;;x
MOVEMENT_RADICALISM_DESC;Isso descreve o quanto as pessoas do movimento confiam no processo político de seu país para obter o que desejam. Um movimento com um valor alto (§Y100§!) se converterá em uma revolta rebelde se não for suprimido;Ceci décrit dans quelle mesure les gens de ce mouvement font confiance au processus politique pour obtenir ce qu'ils veulent dans votre pays. Un mouvement avec une valeur élevée (§Y100§!) se transformera en rébellion s'il n'est pas réprimé.;Dies beschreibt wie viel Vertrauen die Anhänger einer Bewegung und der Erfüllung ihrer Forderungen dem politischen Prozess in eurem Land entgegen bringen. Eine Bewegung mit einem hohen Wert (§Y100§!) wird in einen Rebellenaufstand enden, sofern sie nicht unterdrückt werden.;;;;;;;;;;;x
NUMBER_MOVEMENT_SUPPORTERS;Número de apoiantes;Nombre de partisans;Anzahl der Anhänger;;;;;;;;;;;x
NUMBER_MOVEMENT_SUPPORTERS_DESC;Quanto maior o movimento, mais difícil é suprimir. Se você promulgar uma reforma com menos apoio, todos os movimentos com mais apoio se tornarão mais radicais.;Plus le mouvement est grand, plus il est difficile à réprimer. Si vous adoptez une réforme avec moins de soutien, tous les mouvements en ayant plus deviendront plus radicaux;Je größer die Bewegung, desto schwieriger ist es, sie zu unterdrücken. Wenn Ihr Reformen mit weniger Unterstützung verabschiedet, werden alle Bewegungen mit mehr Unterstützung radikaler;;;;;;;;;;;x
PRODUCTION_CLOSE_FACTORY_BECAUSE_FOREIGN_TOOLTIP;Não pode fechar fábrica estrangeira\n;Vous ne pouvez pas fermer une usine étrangère\n;Eine ausländische Fabrikanlage kann nicht geschlossen werden\n;;;;;;;;;;;x
CAN_NATIONALIZE;Tem investidores estrangeiros;Avoir des investisseurs étrangers;Besitzt Investoren aus dem Ausland;;;;;;;;;;;x
IS_NOT_IN_A_SPHERE;Não em uma esfera de influência;Pas dans une sphère d'influence;Nicht in einem Einflussbereich;;;;;;;;;;;x
ACTIVATE_TECH_EFFECT;Ativar tecnologia: §Y$NAME$§!;Activer la technologie §Y$NAME$§!;Technologie aktivieren: §Y$NAME$§!;;;;;;;;;;;x
TECHNOLOGYVIEW_NO_RESEARCH_UNCIV_TOOLTIP;A tecnologia de alto nível está disponível apenas para nações civilizadas. Ao se ocidentalizar na §Ypolitics tab§! você pode adquirir tecnologia de base e começar a pesquisar por conta própria.;Les hauts niveaux de technologies ne sont accessibles qu'aux nations civilisées. En occidentalisant dans l'§Yonglet politique§!, vous pouvez obtenir la technologie de base et commencer à faire des recherches par vous-même.;Hochtechnologie ist nur für zivilisierte Nationen verfügbar. Indem Ihr im §Ypolitics tab§! verwestlicht, könnt Ihr Grundtechnologien erwerben und stattdessen selber beginnen zu forschen.;;;;;;;;;;;x
RELATION_BETWEEN;Relação atual entre $COUNTRY1$ e $COUNTRY2$: $RELATION$;Relation actuelle entre $COUNTRY1$ et $COUNTRY2$ : $RELATION$;Derzeitige Beziehungen zwischen $COUNTRY1$ und $COUNTRY2$: $RELATION$;;;;;;;;;;;x
ADD_RELATIVE_INCOME_EFFECT;Tesouro: $VALUE$¤;Trésor :  $VALUE$ ¤;Schatzkammer: $VALUE$¤;;;;;;;;;;;x
CORRUPTION_LESS_THAN;Corrupção menor que;Corruption inférieure à ;Korruption unter;;;;;;;;;;;x
CORRUPTION_MORE_THAN;Corrupção maior que;Corruption supérieure à ;Korruption über;;;;;;;;;;;x
MOVEMENT_RADICALISM_FROM_SIZE;Apoio da População: $VAL$ ;Soutien populaire : $VAL$ ;Unterstützung der Bevölkerung: $VAL$;;;;;;;;;;;x
dar_al_funun;The Dar al funun.;Le Dar al funun.;Der Dar al funun.;;;;;;;;;;;x
dar_al_funun_desc;A primeira universidade moderna na Pérsia.;La première université moderne de Perse.;Die erste moderne Universität in Persien.;;;;;;;;;;;x
BOL_2305;Atacama;Atacama;Atacama;;;;;;;;;;;x
BOL_2314;Potosi;Potosi;Potosi;;;;;;;;;;;x
serfdom_not_abolished;Servidão não abolida:;Le servage n'est pas aboli :;Leibeigenenschaft nicht abgeschafft:;;;;;;;;;;;x
XIN;Xinjiang;Xinjiang;Xinjiang;;;;;;;;;;;x
YNN;Yunnan;Yunnan;Yunnan;;;;;;;;;;;x
GXI;Guangxi;Guangxi;Guangxi;;;;;;;;;;;x
MCK;Manchuria;Mandchourie;Manchuria;;;;;;;;;;;x
LEADERSHIP;Leadership;Prééminence;Herrschaft;;;;;;;;;;;x
XBI;Qinghai;Qinghai;Qinghai;;;;;;;;;;;x
EVTNAME23213;As Montanhas da Loucura;Les Monts de la Folie;Die Berge des Wahnsinns;;;;;;;;;x;;
EVTDESC23213;Nossa expedição ao Pólo Sul despertou algo horrível. Nas ruínas de uma gigantesca cidade alienígena, descobrimos coisas que não podemos definir como plantas ou animais... Coisas que reinaram na Terra em tempos imemoriais - coisas que retornaram e são dotadas de um apetite insaciável, é indescritível.;Notre expédition au Pôle Sud a réveillé quelque chose d'horrible. Dans les ruines d'une gigantesque ville extra-terrestre, on a découvert des choses qu'on ne sait définir comme végétales ou animales… Des choses qui régnaient sur la Terre dans des temps immémoriaux - des choses qui reviennent et sont douées d'un insatiable appétit, c'est indescriptible.;Unsere Expedition zum Südpol hat etwas Furchtbares aufgeweckt. In den Ruinen einer riesigen, unbekannten Stadt hat sie Dinge entdeckt, die weder pflanzlichen noch tierischen Ursprungs sind. Dinge, die die Erde in der weiten Vergangenheit beherrscht haben.;;;;;;;;;x;;
EVTOPTA23213;Bem, isso não é bom...;Ça, c'est pas bon du tout...;Das hört sich gar nicht gut an …;;;;;;;;;x;;
